collection_time,amps,volts,watts
1682634992.250813,0.7408,5.34,3.955
1682634992.59043,0.9866,5.34,5.268
1682634992.938625,0.9866,5.34,5.268
1682634993.263282,0.9866,5.344,5.272
1682634993.55284,0.9866,5.344,5.272
1682634993.909538,0.7234,5.344,3.865
1682634994.209469,0.7234,5.344,3.865
1682634994.579168,0.7234,5.346,3.867
1682634994.887084,0.7234,5.346,3.867
1682634995.187351,0.7797,5.346,4.168
1682634995.505628,0.7797,5.346,4.168
1682634995.878536,0.7797,5.343,4.165
1682634996.179526,0.7797,5.343,4.165
1682634996.497119,0.8705,5.343,4.651
1682634996.83603,0.8705,5.343,4.651
1682634997.168718,0.8705,5.344,4.651
1682634997.498499,0.8705,5.344,4.651
1682634997.802303,0.7142,5.344,3.816
1682634998.132381,0.7142,5.344,3.816
1682634998.464755,0.7142,5.346,3.818
1682634998.767184,0.7142,5.346,3.818
1682634999.118301,0.7764,5.346,4.15
1682634999.454635,0.7764,5.346,4.15
1682634999.749504,0.7764,5.343,4.148
1682635000.061289,0.7764,5.343,4.148
1682635000.419228,1.0357,5.343,5.533
1682635000.723416,1.0357,5.343,5.533
1682635001.08021,1.0357,5.344,5.534
1682635001.382915,1.0357,5.344,5.534
1682635001.74771,0.7006,5.344,3.744
1682635002.225878,0.7006,5.344,3.744
1682635002.529414,0.7006,5.347,3.746
1682635002.855949,0.7006,5.347,3.746
1682635003.172039,0.6612,5.347,3.535
1682635003.506224,0.6612,5.347,3.535
1682635003.84337,0.6612,5.34,3.53
1682635004.172325,0.6612,5.34,3.53
1682635004.475961,1.0559,5.34,5.638
1682635004.777116,1.0559,5.34,5.638
1682635005.225849,1.0559,5.339,5.637
1682635005.606721,1.0559,5.339,5.637
1682635005.969493,0.7711,5.339,4.116
1682635006.462244,0.7711,5.339,4.116
1682635006.736695,0.7711,5.335,4.113
1682635007.06188,0.7711,5.335,4.113
1682635007.421069,0.7799,5.335,4.16
1682635007.743904,0.7799,5.335,4.16
1682635008.112651,0.7799,5.341,4.165
1682635008.514551,0.7799,5.341,4.165
1682635008.859814,0.5712,5.341,3.05
1682635009.183395,0.5712,5.341,3.05
1682635009.547045,0.5712,5.343,3.051
1682635009.972083,0.5712,5.343,3.051
1682635010.329581,0.6969,5.343,3.723
1682635010.651281,0.6969,5.343,3.723
1682635010.98239,0.6969,5.349,3.727
1682635011.279917,0.6969,5.349,3.727
1682635011.618532,0.6608,5.349,3.534
1682635011.952172,0.6608,5.349,3.534
1682635012.296004,0.6608,5.341,3.529
1682635012.652098,0.6608,5.341,3.529
1682635013.10724,1.052,5.341,5.618
1682635013.465208,1.052,5.343,5.62
1682635013.891387,1.052,5.343,5.62
1682635014.245005,0.7348,5.343,3.926
1682635014.655152,0.7348,5.343,3.926
1682635015.083359,0.7348,5.351,3.931
1682635015.385838,0.8242,5.351,4.41
1682635015.732969,0.8242,5.351,4.41
1682635016.066879,0.8242,5.342,4.402
1682635016.369593,0.8242,5.342,4.402
1682635016.69248,0.7244,5.342,3.869
1682635017.027175,0.7244,5.342,3.869
1682635017.362297,0.7244,5.343,3.87
1682635017.755874,0.7244,5.343,3.87
1682635018.174571,0.8654,5.343,4.623
1682635018.533381,0.8654,5.343,4.623
1682635018.983354,0.8654,5.343,4.623
1682635019.328345,0.7132,5.343,3.81
1682635019.665667,0.7132,5.343,3.81
1682635019.995003,0.7132,5.354,3.818
1682635020.302037,0.7132,5.354,3.818
1682635020.653351,0.6606,5.354,3.536
1682635021.09108,0.6606,5.354,3.536
1682635021.458219,0.6606,5.341,3.528
1682635021.884264,0.6606,5.341,3.528
1682635022.238642,0.7573,5.341,4.044
1682635022.544843,0.7573,5.341,4.044
1682635022.906266,0.7573,5.352,4.053
1682635023.223617,0.7573,5.352,4.053
1682635023.58085,0.6916,5.352,3.701
