collection_time,amps,volts,watts
1668152761.755157,0.4998,5.024,2.51
1668152762.222536,0.4998,5.024,2.51
1668152762.531466,0.4997,5.024,2.51
1668152762.908765,0.4997,5.024,2.51
1668152763.186818,0.4997,5.026,2.511
1668152763.528846,0.4997,5.026,2.511
1668152763.839047,0.4995,5.026,2.51
1668152764.152929,0.4995,5.026,2.51
1668152764.505105,0.4995,5.026,2.51
1668152764.861426,0.4995,5.026,2.51
1668152765.165055,0.4995,5.026,2.51
1668152765.472598,0.4995,5.026,2.51
1668152765.80579,0.4995,5.026,2.51
1668152766.097864,0.4995,5.026,2.51
1668152766.487515,0.4996,5.026,2.51
1668152766.914996,0.4996,5.026,2.51
1668152767.282729,0.4996,5.026,2.51
1668152767.583877,0.4996,5.026,2.51
1668152767.937752,0.4994,5.026,2.509
1668152768.236591,0.4994,5.026,2.509
1668152768.600463,0.4994,5.026,2.509
1668152768.915268,0.4994,5.026,2.509
1668152769.207516,0.5021,5.026,2.523
1668152769.558591,0.5021,5.026,2.523
1668152769.858795,0.5021,5.026,2.523
1668152770.167945,0.5021,5.026,2.523
1668152770.525037,0.4996,5.026,2.51
1668152770.833823,0.4996,5.026,2.51
1668152771.197829,0.4996,5.026,2.51
1668152771.664109,0.4996,5.026,2.51
1668152771.993845,0.4992,5.026,2.508
1668152772.293802,0.4992,5.026,2.508
1668152772.637419,0.4992,5.026,2.508
1668152772.933692,0.4992,5.026,2.508
1668152773.276342,0.4996,5.026,2.51
1668152773.601318,0.4996,5.026,2.51
1668152773.937701,0.4996,5.026,2.51
1668152774.272621,0.4996,5.026,2.51
1668152774.622668,0.4993,5.026,2.509
1668152775.079993,0.4993,5.026,2.509
1668152775.400385,0.4993,5.026,2.509
1668152775.707549,0.4993,5.026,2.509
1668152776.067389,0.499,5.026,2.507
1668152776.361428,0.499,5.026,2.507
1668152776.727953,0.499,5.026,2.507
1668152777.030061,0.499,5.026,2.507
1668152777.381041,0.4992,5.026,2.508
1668152777.720118,0.4992,5.026,2.508
1668152778.164037,0.4992,5.026,2.508
1668152778.527785,0.4988,5.026,2.506
1668152778.82643,0.4988,5.026,2.506
1668152779.17899,0.4988,5.026,2.506
1668152779.485028,0.4988,5.026,2.506
1668152779.84692,0.4986,5.026,2.505
1668152780.264136,0.4986,5.026,2.505
1668152780.661347,0.4986,5.026,2.505
1668152781.100129,0.4986,5.026,2.505
1668152781.450837,0.4985,5.026,2.505
1668152781.733394,0.4985,5.026,2.505
1668152782.097557,0.4985,5.026,2.505
1668152782.410349,0.4985,5.026,2.505
1668152782.780629,0.5011,5.026,2.518
1668152783.207523,0.5011,5.026,2.518
1668152783.534939,0.5011,5.026,2.518
1668152783.864994,0.5011,5.026,2.518
1668152784.23189,0.4994,5.026,2.509
1668152784.65626,0.4994,5.026,2.509
1668152785.022429,0.4994,5.026,2.509
1668152785.309948,0.4994,5.026,2.509
1668152785.668246,0.4997,5.026,2.511
1668152785.964148,0.4997,5.026,2.511
1668152786.308674,0.4997,5.026,2.511
1668152786.612816,0.4997,5.026,2.511
1668152786.98028,0.5027,5.026,2.526
1668152787.315001,0.5027,5.026,2.526
1668152787.637425,0.5027,5.026,2.526
1668152788.103865,0.5027,5.026,2.526
1668152788.449883,0.4984,5.026,2.504
1668152788.759892,0.4984,5.026,2.504
1668152789.12395,0.4984,5.026,2.504
1668152789.54257,0.4984,5.026,2.504
1668152789.9638,0.4988,5.026,2.506
1668152790.382635,0.4988,5.026,2.506
1668152790.687429,0.4988,5.026,2.506
1668152791.001254,0.4988,5.026,2.506
1668152791.358857,0.4998,5.026,2.511
1668152791.657687,0.4998,5.026,2.511
1668152791.991287,0.4998,5.026,2.511
1668152792.307477,0.4998,5.026,2.511
1668152792.682474,0.5009,5.026,2.517
1668152793.125844,0.5009,5.026,2.517
1668152793.47352,0.5009,5.026,2.517
1668152793.763331,0.5009,5.026,2.517
1668152794.143292,0.5007,5.026,2.516
1668152794.449239,0.5007,5.026,2.516
1668152794.790252,0.5007,5.026,2.516
1668152795.231284,0.5007,5.026,2.516
1668152795.589303,0.5039,5.026,2.532
1668152795.88959,0.5039,5.026,2.532
1668152796.244846,0.5039,5.026,2.532
1668152796.555073,0.5039,5.026,2.532
1668152796.907534,0.4998,5.026,2.511
1668152797.206527,0.4998,5.026,2.511
1668152797.563462,0.4998,5.025,2.511
1668152797.99861,0.4998,5.025,2.511
1668152798.347482,0.5002,5.025,2.513
1668152798.656093,0.5002,5.025,2.513
1668152798.990379,0.5002,5.026,2.514
1668152799.312412,0.5002,5.026,2.514
1668152799.661503,0.5002,5.026,2.514
1668152799.960567,0.5002,5.026,2.514
1668152800.33133,0.5002,5.026,2.514
1668152800.63374,0.5002,5.026,2.514
1668152800.93863,0.5001,5.026,2.513
1668152801.284067,0.5001,5.026,2.513
1668152801.636251,0.5001,5.026,2.513
1668152802.070359,0.5001,5.026,2.513
1668152802.417695,0.5002,5.026,2.514
1668152802.71653,0.5002,5.026,2.514
1668152803.088036,0.5002,5.026,2.514
1668152803.38857,0.5002,5.026,2.514
1668152803.747715,0.499,5.026,2.507
1668152804.055,0.499,5.026,2.507
1668152804.352466,0.499,5.026,2.507
1668152804.712555,0.499,5.026,2.507
1668152805.004549,0.4994,5.026,2.509
1668152805.31573,0.4994,5.026,2.509
1668152805.688236,0.4994,5.026,2.509
1668152805.983791,0.4994,5.026,2.509
1668152806.305561,0.5017,5.026,2.521
1668152806.633669,0.5017,5.026,2.521
1668152806.989932,0.5017,5.025,2.521
1668152807.29798,0.5017,5.025,2.521
1668152807.646467,0.5,5.025,2.512
1668152807.946289,0.5,5.025,2.512
1668152808.286152,0.5,5.025,2.512
1668152808.604219,0.5,5.025,2.512
1668152808.918109,0.4788,5.025,2.405
1668152809.222457,0.4788,5.025,2.405
1668152809.579994,0.4788,5.026,2.406
1668152809.891247,0.4788,5.026,2.406
1668152810.238635,0.4854,5.026,2.439
1668152810.528607,0.4854,5.026,2.439
1668152810.895943,0.4854,5.024,2.438
1668152811.19896,0.4854,5.024,2.438
1668152811.548596,0.5002,5.024,2.513
1668152812.011399,0.5002,5.024,2.513
1668152812.376247,0.5002,5.026,2.514
1668152812.670458,0.5002,5.026,2.514
1668152812.980394,0.4992,5.026,2.508
1668152813.328436,0.4992,5.026,2.508
1668152813.639083,0.4992,5.026,2.508
1668152813.984262,0.4992,5.026,2.508
1668152814.284964,0.4992,5.026,2.508
1668152814.594961,0.4992,5.026,2.508
1668152814.97746,0.4992,5.026,2.508
1668152815.258542,0.4992,5.026,2.508
1668152815.587245,0.4991,5.026,2.508
1668152815.913953,0.4991,5.026,2.508
1668152816.244973,0.4991,5.026,2.508
1668152816.59623,0.4991,5.026,2.508
1668152816.895817,0.5041,5.026,2.533
1668152817.20599,0.5041,5.026,2.533
1668152817.561918,0.5041,5.026,2.533
1668152817.864366,0.5041,5.026,2.533
1668152818.209456,0.5007,5.026,2.516
1668152818.513524,0.5007,5.026,2.516
1668152818.85503,0.5007,5.026,2.516
1668152819.175548,0.5007,5.026,2.516
1668152819.534772,0.4996,5.026,2.51
1668152819.839898,0.4996,5.026,2.51
1668152820.142307,0.4996,5.026,2.51
1668152820.499882,0.4996,5.026,2.51
1668152820.809876,0.4993,5.026,2.509
1668152821.109933,0.4993,5.026,2.509
1668152821.469977,0.4993,5.024,2.508
1668152821.768966,0.4993,5.024,2.508
1668152822.119956,0.507,5.024,2.547
