seconds,cpu,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice
1682319459.097013,cpu,108996,32,27736,1445534,2764,0,1813,0,0,0
1682319459.197123,cpu,108996,32,27737,1445573,2764,0,1813,0,0,0
1682319459.297251,cpu,108997,32,27738,1445613,2764,0,1814,0,0,0
1682319459.397371,cpu,108997,32,27740,1445652,2764,0,1814,0,0,0
1682319459.497494,cpu,108998,32,27741,1445691,2764,0,1814,0,0,0
1682319459.597623,cpu,108998,32,27742,1445731,2764,0,1814,0,0,0
1682319459.698039,cpu,108998,32,27742,1445770,2764,0,1814,0,0,0
1682319459.798093,cpu,108998,32,27742,1445810,2764,0,1814,0,0,0
1682319459.898426,cpu,108998,32,27742,1445849,2764,0,1814,0,0,0
1682319459.998391,cpu,108998,32,27742,1445888,2764,0,1814,0,0,0
1682319460.098512,cpu,108998,32,27742,1445928,2764,0,1814,0,0,0
1682319460.198632,cpu,108998,32,27742,1445967,2764,0,1814,0,0,0
1682319460.298750,cpu,108998,32,27742,1446007,2764,0,1814,0,0,0
1682319460.398864,cpu,108998,32,27742,1446046,2764,0,1814,0,0,0
1682319460.498987,cpu,108998,32,27742,1446086,2764,0,1814,0,0,0
1682319460.599037,cpu,108998,32,27742,1446125,2764,0,1814,0,0,0
1682319460.699215,cpu,108998,32,27742,1446164,2764,0,1814,0,0,0
1682319460.799340,cpu,108998,32,27742,1446204,2764,0,1814,0,0,0
1682319460.899449,cpu,108998,32,27742,1446243,2764,0,1814,0,0,0
1682319460.999573,cpu,108998,32,27742,1446283,2764,0,1814,0,0,0
1682319461.099717,cpu,108998,32,27743,1446322,2764,0,1814,0,0,0
1682319461.199855,cpu,108998,32,27744,1446362,2764,0,1814,0,0,0
1682319461.299974,cpu,108998,32,27745,1446401,2764,0,1814,0,0,0
1682319461.400112,cpu,108998,32,27746,1446440,2764,0,1814,0,0,0
1682319461.499912,cpu,108998,32,27746,1446480,2764,0,1814,0,0,0
1682319461.600001,cpu,108998,32,27747,1446519,2764,0,1814,0,0,0
1682319461.700121,cpu,108998,32,27747,1446559,2764,0,1814,0,0,0
1682319461.800240,cpu,108998,32,27747,1446598,2764,0,1814,0,0,0
1682319461.900362,cpu,108998,32,27747,1446638,2764,0,1814,0,0,0
1682319462.000483,cpu,108998,32,27748,1446677,2764,0,1814,0,0,0
1682319462.100599,cpu,108998,32,27749,1446716,2764,0,1814,0,0,0
1682319462.200717,cpu,108999,32,27750,1446756,2764,0,1814,0,0,0
1682319462.300841,cpu,108999,32,27752,1446795,2764,0,1814,0,0,0
1682319462.400960,cpu,109000,32,27754,1446835,2764,0,1814,0,0,0
1682319462.501081,cpu,109000,32,27754,1446874,2764,0,1814,0,0,0
1682319462.601207,cpu,109000,32,27754,1446914,2764,0,1814,0,0,0
1682319462.701323,cpu,109000,32,27755,1446953,2764,0,1814,0,0,0
1682319462.801449,cpu,109000,32,27755,1446993,2764,0,1814,0,0,0
1682319462.901574,cpu,109000,32,27755,1447032,2764,0,1814,0,0,0
1682319463.001694,cpu,109000,32,27755,1447071,2764,0,1814,0,0,0
1682319463.101818,cpu,109000,32,27755,1447111,2764,0,1814,0,0,0
1682319463.201940,cpu,109000,32,27755,1447150,2764,0,1814,0,0,0
1682319463.302058,cpu,109000,32,27755,1447190,2764,0,1814,0,0,0
1682319463.402181,cpu,109000,32,27755,1447229,2764,0,1814,0,0,0
1682319463.502300,cpu,109000,32,27755,1447269,2764,0,1814,0,0,0
1682319463.602422,cpu,109000,32,27755,1447308,2764,0,1814,0,0,0
1682319463.702568,cpu,109000,32,27755,1447347,2764,0,1814,0,0,0
1682319463.802674,cpu,109000,32,27755,1447387,2764,0,1814,0,0,0
1682319463.902796,cpu,109000,32,27756,1447426,2764,0,1814,0,0,0
1682319464.002911,cpu,109000,32,27756,1447465,2764,0,1814,0,0,0
