seconds cpu user nice system idle iowait irq softirq steal guest guest_nice
1682315063.527392 cpu  6090 1 2329 86375 1846 0 4 0 0 0
1682315063.628263 cpu  6116 1 2333 86385 1846 0 4 0 0 0
1682315063.728125 cpu  6156 1 2333 86385 1846 0 4 0 0 0
1682315063.828266 cpu  6195 1 2334 86385 1846 0 4 0 0 0
1682315063.928240 cpu  6222 1 2337 86394 1846 0 4 0 0 0
1682315064.028307 cpu  6232 1 2337 86424 1846 0 4 0 0 0
1682315064.128779 cpu  6244 1 2337 86452 1846 0 4 0 0 0
1682315064.228657 cpu  6276 1 2340 86456 1846 0 4 0 0 0
1682315064.328786 cpu  6316 1 2340 86456 1846 0 4 0 0 0
1682315064.429214 cpu  6354 1 2342 86456 1846 0 4 0 0 0
1682315064.529186 cpu  6374 1 2344 86474 1846 0 4 0 0 0
1682315064.629090 cpu  6384 1 2344 86504 1846 0 4 0 0 0
1682315064.729306 cpu  6401 1 2345 86525 1846 0 4 0 0 0
1682315064.829440 cpu  6437 1 2348 86526 1846 0 4 0 0 0
1682315064.929680 cpu  6474 1 2351 86527 1846 0 4 0 0 0
1682315065.030123 cpu  6513 1 2354 86527 1846 0 4 0 0 0
1682315065.130003 cpu  6528 1 2355 86550 1846 0 4 0 0 0
1682315065.230013 cpu  6538 1 2355 86580 1846 0 4 0 0 0
1682315065.330320 cpu  6559 1 2357 86596 1846 0 4 0 0 0
1682315065.430481 cpu  6596 1 2360 86596 1846 0 4 0 0 0
1682315065.530520 cpu  6635 1 2361 86596 1846 0 4 0 0 0
1682315065.630615 cpu  6672 1 2362 86598 1846 0 4 0 0 0
1682315065.730746 cpu  6682 1 2362 86628 1846 0 4 0 0 0
1682315065.830779 cpu  6692 1 2362 86658 1846 0 4 0 0 0
1682315065.931107 cpu  6721 1 2364 86666 1846 0 4 0 0 0
1682315066.031310 cpu  6760 1 2366 86666 1846 0 4 0 0 0
1682315066.131569 cpu  6799 1 2366 86666 1846 0 4 0 0 0
1682315066.231417 cpu  6827 1 2368 86676 1846 0 4 0 0 0
1682315066.331548 cpu  6837 1 2368 86706 1846 0 4 0 0 0
1682315066.432004 cpu  6849 1 2368 86734 1846 0 4 0 0 0
1682315066.531922 cpu  6885 1 2371 86736 1846 0 4 0 0 0
1682315066.632019 cpu  6923 1 2372 86736 1846 0 4 0 0 0
1682315066.732467 cpu  6962 1 2374 86736 1846 0 4 0 0 0
1682315066.832266 cpu  6983 1 2374 86755 1846 0 4 0 0 0
1682315066.932344 cpu  6993 1 2374 86785 1846 0 4 0 0 0
1682315067.032556 cpu  7011 1 2374 86805 1846 0 4 0 0 0
1682315067.132811 cpu  7044 1 2378 86809 1846 0 4 0 0 0
1682315067.232906 cpu  7080 1 2382 86809 1846 0 4 0 0 0
1682315067.333200 cpu  7116 1 2386 86809 1846 0 4 0 0 0
1682315067.433204 cpu  7134 1 2387 86831 1846 0 4 0 0 0
1682315067.533342 cpu  7144 1 2387 86861 1846 0 4 0 0 0
1682315067.633527 cpu  7164 1 2388 86878 1846 0 4 0 0 0
1682315067.734066 cpu  7201 1 2391 86880 1846 0 4 0 0 0
1682315067.834057 cpu  7240 1 2392 86880 1846 0 4 0 0 0
1682315067.934183 cpu  7279 1 2394 86880 1846 0 4 0 0 0
1682315068.034141 cpu  7289 1 2394 86910 1846 0 4 0 0 0
1682315068.134205 cpu  7299 1 2394 86940 1846 0 4 0 0 0
1682315068.234671 cpu  7326 1 2397 86950 1846 0 4 0 0 0
1682315068.334908 cpu  7365 1 2397 86950 1846 0 4 0 0 0
1682315068.434914 cpu  7404 1 2398 86950 1846 0 4 0 0 0
1682315068.534859 cpu  7435 1 2399 86958 1846 0 4 0 0 0
1682315068.634995 cpu  7445 1 2399 86988 1846 0 4 0 0 0
1682315068.735272 cpu  7455 1 2400 87016 1846 0 4 0 0 0
1682315068.835379 cpu  7488 1 2405 87020 1846 0 4 0 0 0
1682315068.935581 cpu  7528 1 2405 87020 1846 0 4 0 0 0
1682315069.035898 cpu  7566 1 2406 87020 1846 0 4 0 0 0
1682315069.135895 cpu  7589 1 2407 87037 1846 0 4 0 0 0
1682315069.236033 cpu  7599 1 2407 87067 1846 0 4 0 0 0
1682315069.336303 cpu  7616 1 2407 87089 1846 0 4 0 0 0
1682315069.436734 cpu  7649 1 2412 87091 1846 0 4 0 0 0
1682315069.536716 cpu  7689 1 2412 87091 1846 0 4 0 0 0
1682315069.637146 cpu  7726 1 2415 87091 1846 0 4 0 0 0
1682315069.736976 cpu  7745 1 2415 87113 1846 0 4 0 0 0
1682315069.837039 cpu  7755 1 2415 87143 1846 0 4 0 0 0
1682315069.937220 cpu  7774 1 2417 87160 1846 0 4 0 0 0
1682315070.037681 cpu  7808 1 2421 87162 1846 0 4 0 0 0
1682315070.137759 cpu  7849 1 2422 87162 1846 0 4 0 0 0
1682315070.238022 cpu  7886 1 2424 87162 1846 0 4 0 0 0
1682315070.337906 cpu  7896 1 2424 87191 1846 0 4 0 0 0
1682315070.437835 cpu  7906 1 2424 87221 1846 0 4 0 0 0
1682315070.538305 cpu  7933 1 2427 87231 1846 0 4 0 0 0
1682315070.638428 cpu  7971 1 2429 87231 1846 0 4 0 0 0
1682315070.738554 cpu  8010 1 2430 87231 1846 0 4 0 0 0
1682315070.838593 cpu  8040 1 2432 87239 1846 0 4 0 0 0
1682315070.938739 cpu  8050 1 2432 87269 1846 0 4 0 0 0
1682315071.039174 cpu  8061 1 2432 87298 1846 0 4 0 0 0
1682315071.139127 cpu  8093 1 2436 87302 1846 0 4 0 0 0
1682315071.239360 cpu  8133 1 2436 87302 1846 0 4 0 0 0
1682315071.339453 cpu  8168 1 2441 87302 1846 0 4 0 0 0
1682315071.439524 cpu  8190 1 2442 87318 1846 0 4 0 0 0
1682315071.539593 cpu  8200 1 2442 87348 1846 0 4 0 0 0
1682315071.639817 cpu  8216 1 2444 87371 1846 0 4 0 0 0
1682315071.740022 cpu  8248 1 2449 87373 1846 0 4 0 0 0
1682315071.840143 cpu  8282 1 2452 87375 1846 0 4 0 0 0
1682315071.940491 cpu  8319 1 2456 87375 1846 0 4 0 0 0
1682315072.040355 cpu  8339 1 2456 87394 1846 0 4 0 0 0
1682315072.140425 cpu  8349 1 2456 87424 1846 0 4 0 0 0
1682315072.240672 cpu  8368 1 2457 87445 1846 0 4 0 0 0
1682315072.341005 cpu  8396 1 2463 87451 1846 0 4 0 0 0
1682315072.441058 cpu  8435 1 2464 87451 1846 0 4 0 0 0
1682315072.541475 cpu  8470 1 2468 87451 1846 0 4 0 0 0
1682315072.641297 cpu  8486 1 2470 87474 1846 0 4 0 0 0
1682315072.741362 cpu  8496 1 2470 87504 1846 0 4 0 0 0
1682315072.841562 cpu  8517 1 2472 87521 1846 0 4 0 0 0
1682315072.942012 cpu  8555 1 2474 87522 1846 0 4 0 0 0
1682315073.041900 cpu  8594 1 2475 87522 1846 0 4 0 0 0
1682315073.141978 cpu  8631 1 2478 87523 1846 0 4 0 0 0
1682315073.242144 cpu  8641 1 2478 87553 1846 0 4 0 0 0
1682315073.342070 cpu  8651 1 2478 87583 1846 0 4 0 0 0
1682315073.442600 cpu  8680 1 2480 87592 1846 0 4 0 0 0
1682315073.542654 cpu  8719 1 2481 87592 1846 0 4 0 0 0
1682315073.642882 cpu  8757 1 2483 87592 1846 0 4 0 0 0
1682315073.742887 cpu  8784 1 2485 87603 1846 0 4 0 0 0
1682315073.843035 cpu  8794 1 2485 87632 1846 0 4 0 0 0
1682315073.943444 cpu  8806 1 2485 87660 1846 0 4 0 0 0
1682315074.043484 cpu  8837 1 2490 87664 1846 0 4 0 0 0
1682315074.143537 cpu  8875 1 2491 87664 1846 0 4 0 0 0
1682315074.243754 cpu  8914 1 2492 87664 1846 0 4 0 0 0
1682315074.343796 cpu  8940 1 2492 87678 1846 0 4 0 0 0
1682315074.443879 cpu  8950 1 2492 87708 1846 0 4 0 0 0
1682315074.544039 cpu  8964 1 2493 87733 1846 0 4 0 0 0
1682315074.644490 cpu  8999 1 2496 87735 1846 0 4 0 0 0
1682315074.744547 cpu  9039 1 2496 87735 1846 0 4 0 0 0
1682315074.844885 cpu  9076 1 2499 87735 1846 0 4 0 0 0
1682315074.944873 cpu  9095 1 2500 87755 1846 0 4 0 0 0
1682315075.044947 cpu  9105 1 2500 87785 1846 0 4 0 0 0
1682315075.145133 cpu  9124 1 2501 87805 1846 0 4 0 0 0
1682315075.245477 cpu  9162 1 2503 87805 1846 0 4 0 0 0
1682315075.345515 cpu  9200 1 2504 87805 1846 0 4 0 0 0
1682315075.445889 cpu  9238 1 2508 87805 1846 0 4 0 0 0
1682315075.545874 cpu  9249 1 2509 87833 1846 0 4 0 0 0
1682315075.645972 cpu  9259 1 2509 87863 1846 0 4 0 0 0
1682315075.746208 cpu  9283 1 2512 87875 1846 0 4 0 0 0
1682315075.846541 cpu  9320 1 2514 87877 1846 0 4 0 0 0
1682315075.946503 cpu  9358 1 2516 87877 1846 0 4 0 0 0
1682315076.046596 cpu  9394 1 2518 87878 1846 0 4 0 0 0
1682315076.146682 cpu  9404 1 2518 87908 1846 0 4 0 0 0
1682315076.246773 cpu  9414 1 2518 87938 1846 0 4 0 0 0
1682315076.347056 cpu  9440 1 2521 87949 1846 0 4 0 0 0
1682315076.447331 cpu  9478 1 2522 87949 1846 0 4 0 0 0
1682315076.547408 cpu  9518 1 2523 87949 1846 0 4 0 0 0
1682315076.647487 cpu  9547 1 2525 87957 1846 0 4 0 0 0
1682315076.747569 cpu  9557 1 2525 87987 1846 0 4 0 0 0
1682315076.847766 cpu  9569 1 2526 88016 1846 0 4 0 0 0
1682315076.947849 cpu  9593 1 2532 88025 1846 0 4 0 0 0
1682315077.048037 cpu  9631 1 2533 88026 1846 0 4 0 0 0
1682315077.148750 cpu  9669 1 2535 88026 1846 0 4 0 0 0
1682315077.248552 cpu  9697 1 2536 88037 1846 0 4 0 0 0
1682315077.348634 cpu  9707 1 2536 88067 1846 0 4 0 0 0
1682315077.448820 cpu  9720 1 2536 88094 1846 0 4 0 0 0
1682315077.549138 cpu  9755 1 2539 88096 1846 0 4 0 0 0
1682315077.649452 cpu  9795 1 2539 88096 1846 0 4 0 0 0
1682315077.749738 cpu  9834 1 2540 88096 1846 0 4 0 0 0
1682315077.849679 cpu  9852 1 2542 88116 1846 0 4 0 0 0
1682315077.949790 cpu  9862 1 2542 88146 1846 0 4 0 0 0
1682315078.050002 cpu  9882 1 2544 88165 1846 0 4 0 0 0
1682315078.150073 cpu  9913 1 2551 88166 1846 0 4 0 0 0
1682315078.250226 cpu  9953 1 2551 88167 1846 0 4 0 0 0
1682315078.350576 cpu  9991 1 2553 88167 1846 0 4 0 0 0
1682315078.450442 cpu  10005 1 2554 88192 1846 0 4 0 0 0
1682315078.550509 cpu  10015 1 2554 88221 1846 0 4 0 0 0
1682315078.650699 cpu  10036 1 2558 88236 1846 0 5 0 0 0
1682315078.750861 cpu  10060 1 2565 88244 1846 0 5 0 0 0
1682315078.851422 cpu  10099 1 2566 88244 1846 0 5 0 0 0
1682315078.951562 cpu  10137 1 2568 88244 1846 0 5 0 0 0
1682315079.051373 cpu  10152 1 2569 88268 1846 0 5 0 0 0
1682315079.151521 cpu  10162 1 2569 88298 1846 0 5 0 0 0
1682315079.251601 cpu  10181 1 2572 88315 1846 0 5 0 0 0
1682315079.352050 cpu  10218 1 2576 88315 1846 0 5 0 0 0
1682315079.452133 cpu  10258 1 2576 88315 1846 0 5 0 0 0
1682315079.552139 cpu  10294 1 2579 88315 1846 0 5 0 0 0
1682315079.652146 cpu  10304 1 2579 88345 1846 0 5 0 0 0
1682315079.752243 cpu  10314 1 2580 88375 1846 0 5 0 0 0
1682315079.852751 cpu  10340 1 2583 88384 1847 0 5 0 0 0
1682315079.952811 cpu  10378 1 2586 88384 1847 0 5 0 0 0
1682315080.052950 cpu  10416 1 2587 88384 1847 0 5 0 0 0
1682315080.152952 cpu  10447 1 2588 88393 1847 0 5 0 0 0
1682315080.253025 cpu  10457 1 2588 88423 1847 0 5 0 0 0
1682315080.353520 cpu  10469 1 2588 88452 1847 0 5 0 0 0
1682315080.453349 cpu  10501 1 2592 88455 1847 0 5 0 0 0
1682315080.553478 cpu  10538 1 2596 88455 1847 0 5 0 0 0
1682315080.653821 cpu  10578 1 2596 88455 1847 0 5 0 0 0
1682315080.753752 cpu  10602 1 2599 88468 1847 0 5 0 0 0
1682315080.853836 cpu  10612 1 2599 88498 1847 0 5 0 0 0
1682315080.954046 cpu  10626 1 2600 88524 1847 0 5 0 0 0
1682315081.054147 cpu  10659 1 2602 88528 1847 0 5 0 0 0
1682315081.154267 cpu  10698 1 2603 88528 1847 0 5 0 0 0
1682315081.254600 cpu  10735 1 2606 88528 1847 0 5 0 0 0
1682315081.354584 cpu  10755 1 2607 88547 1847 0 5 0 0 0
1682315081.454667 cpu  10765 1 2607 88577 1847 0 5 0 0 0
1682315081.554893 cpu  10783 1 2609 88598 1847 0 5 0 0 0
1682315081.655003 cpu  10818 1 2612 88599 1847 0 5 0 0 0
1682315081.755344 cpu  10856 1 2614 88599 1847 0 5 0 0 0
1682315081.855629 cpu  10894 1 2616 88599 1847 0 5 0 0 0
1682315081.955560 cpu  10907 1 2616 88626 1847 0 5 0 0 0
1682315082.055643 cpu  10917 1 2616 88656 1847 0 5 0 0 0
1682315082.155779 cpu  10939 1 2618 88672 1847 0 5 0 0 0
1682315082.256109 cpu  10978 1 2618 88673 1847 0 5 0 0 0
1682315082.356307 cpu  11016 1 2620 88673 1847 0 5 0 0 0
1682315082.456317 cpu  11051 1 2624 88674 1847 0 5 0 0 0
1682315082.556428 cpu  11061 1 2625 88703 1847 0 5 0 0 0
1682315082.656570 cpu  11071 1 2625 88733 1847 0 5 0 0 0
1682315082.757324 cpu  11094 1 2627 88747 1847 0 5 0 0 0
1682315082.857394 cpu  11123 1 2633 88752 1847 0 5 0 0 0
1682315082.957382 cpu  11162 1 2634 88752 1847 0 5 0 0 0
1682315083.057802 cpu  11202 1 2634 88752 1847 0 5 0 0 0
1682315083.157651 cpu  11212 1 2634 88782 1847 0 5 0 0 0
1682315083.257758 cpu  11222 1 2635 88812 1847 0 5 0 0 0
1682315083.358053 cpu  11246 1 2638 88825 1847 0 5 0 0 0
1682315083.458343 cpu  11284 1 2640 88825 1847 0 5 0 0 0
1682315083.558512 cpu  11324 1 2640 88825 1847 0 5 0 0 0
1682315083.658422 cpu  11356 1 2641 88831 1847 0 5 0 0 0
1682315083.758510 cpu  11366 1 2641 88861 1847 0 5 0 0 0
1682315083.859100 cpu  11376 1 2641 88890 1847 0 5 0 0 0
1682315083.959102 cpu  11408 1 2644 88896 1847 0 5 0 0 0
1682315084.059103 cpu  11448 1 2644 88896 1847 0 5 0 0 0
1682315084.159412 cpu  11486 1 2646 88896 1847 0 5 0 0 0
1682315084.259364 cpu  11510 1 2648 88910 1847 0 5 0 0 0
1682315084.359428 cpu  11520 1 2648 88940 1847 0 5 0 0 0
1682315084.459852 cpu  11531 1 2648 88968 1847 0 5 0 0 0
1682315084.559836 cpu  11564 1 2652 88971 1847 0 5 0 0 0
1682315084.660058 cpu  11604 1 2652 88971 1847 0 5 0 0 0
1682315084.760677 cpu  11641 1 2655 88971 1847 0 5 0 0 0
1682315084.860426 cpu  11663 1 2656 88988 1847 0 5 0 0 0
1682315084.960603 cpu  11673 1 2656 89018 1847 0 5 0 0 0
1682315085.060755 cpu  11689 1 2657 89040 1847 0 5 0 0 0
1682315085.160827 cpu  11724 1 2661 89042 1847 0 5 0 0 0
1682315085.261365 cpu  11764 1 2661 89042 1847 0 5 0 0 0
1682315085.361587 cpu  11802 1 2662 89042 1847 0 5 0 0 0
1682315085.461361 cpu  11818 1 2662 89066 1847 0 5 0 0 0
1682315085.561416 cpu  11828 1 2662 89096 1847 0 5 0 0 0
1682315085.661602 cpu  11848 1 2665 89112 1847 0 5 0 0 0
1682315085.761940 cpu  11889 1 2666 89112 1847 0 5 0 0 0
1682315085.862187 cpu  11928 1 2667 89112 1847 0 5 0 0 0
