seconds cpu user nice system idle iowait irq softirq steal guest guest_nice
1668151583.154678 cpu  168948 22 6714 3248929 2208 0 473 0 0 0
1668151583.504841 cpu  169043 22 6715 3248971 2208 0 473 0 0 0
1668151583.855256 cpu  169183 22 6716 3248971 2208 0 473 0 0 0
1668151584.205269 cpu  169322 22 6716 3248971 2208 0 473 0 0 0
1668151584.555483 cpu  169462 22 6717 3248971 2208 0 473 0 0 0
1668151584.905883 cpu  169580 22 6718 3248989 2208 0 473 0 0 0
1668151585.255947 cpu  169720 22 6719 3248989 2208 0 473 0 0 0
1668151585.606189 cpu  169861 22 6720 3248989 2208 0 473 0 0 0
1668151585.956239 cpu  169987 22 6721 3249002 2208 0 473 0 0 0
1668151586.306570 cpu  170091 22 6721 3249038 2208 0 473 0 0 0
1668151586.656995 cpu  170230 22 6721 3249038 2208 0 473 0 0 0
1668151587.007079 cpu  170369 22 6722 3249039 2208 0 473 0 0 0
1668151587.357085 cpu  170488 22 6722 3249057 2208 0 473 0 0 0
1668151587.707375 cpu  170610 22 6722 3249075 2208 0 473 0 0 0
1668151588.057877 cpu  170749 22 6722 3249076 2208 0 473 0 0 0
1668151588.407946 cpu  170890 22 6723 3249076 2208 0 473 0 0 0
1668151588.758356 cpu  170982 22 6724 3249123 2208 0 473 0 0 0
1668151589.108463 cpu  171120 22 6726 3249123 2208 0 473 0 0 0
1668151589.458650 cpu  171260 22 6726 3249123 2208 0 473 0 0 0
1668151589.808725 cpu  171398 22 6727 3249123 2208 0 473 0 0 0
1668151590.159049 cpu  171482 22 6728 3249177 2208 0 473 0 0 0
1668151590.509427 cpu  171621 22 6728 3249177 2208 0 473 0 0 0
1668151590.859823 cpu  171760 22 6730 3249177 2208 0 473 0 0 0
1668151591.209694 cpu  171888 22 6730 3249187 2208 0 473 0 0 0
1668151591.560168 cpu  171992 22 6731 3249223 2208 0 473 0 0 0
1668151591.910229 cpu  172132 22 6732 3249223 2208 0 473 0 0 0
1668151592.260373 cpu  172266 22 6734 3249226 2208 0 473 0 0 0
1668151592.610478 cpu  172403 22 6734 3249229 2208 0 473 0 0 0
1668151592.960790 cpu  172495 22 6738 3249271 2209 0 473 0 0 0
1668151593.310955 cpu  172635 22 6738 3249271 2209 0 473 0 0 0
1668151593.661459 cpu  172772 22 6740 3249271 2209 0 473 0 0 0
1668151594.011335 cpu  172888 22 6741 3249292 2209 0 473 0 0 0
1668151594.361679 cpu  172996 22 6742 3249322 2209 0 474 0 0 0
1668151594.711946 cpu  173136 22 6742 3249322 2209 0 474 0 0 0
1668151595.062419 cpu  173274 22 6744 3249322 2209 0 474 0 0 0
1668151595.412260 cpu  173391 22 6745 3249344 2209 0 474 0 0 0
1668151595.762363 cpu  173503 22 6745 3249372 2209 0 474 0 0 0
1668151596.112750 cpu  173642 22 6745 3249372 2209 0 474 0 0 0
1668151596.463111 cpu  173779 22 6745 3249375 2209 0 474 0 0 0
1668151596.813060 cpu  173883 22 6747 3249408 2209 0 474 0 0 0
1668151597.163352 cpu  174006 22 6747 3249425 2209 0 474 0 0 0
1668151597.513538 cpu  174145 22 6747 3249425 2209 0 474 0 0 0
1668151597.863829 cpu  174284 22 6749 3249425 2209 0 474 0 0 0
1668151598.213896 cpu  174386 22 6749 3249462 2209 0 474 0 0 0
1668151598.564133 cpu  174507 22 6750 3249481 2209 0 474 0 0 0
1668151598.914382 cpu  174642 22 6751 3249485 2209 0 474 0 0 0
1668151599.264729 cpu  174780 22 6751 3249485 2209 0 475 0 0 0
1668151599.614908 cpu  174869 22 6752 3249533 2209 0 475 0 0 0
1668151599.965113 cpu  175006 22 6752 3249534 2209 0 475 0 0 0
1668151600.315219 cpu  175146 22 6753 3249534 2209 0 475 0 0 0
1668151600.665615 cpu  175285 22 6753 3249535 2209 0 475 0 0 0
1668151601.016145 cpu  175378 22 6756 3249578 2209 0 475 0 0 0
1668151601.365824 cpu  175518 22 6756 3249578 2209 0 475 0 0 0
1668151601.716405 cpu  175656 22 6756 3249579 2209 0 475 0 0 0
1668151602.066582 cpu  175795 22 6757 3249580 2209 0 475 0 0 0
1668151602.416737 cpu  175885 22 6758 3249630 2209 0 475 0 0 0
1668151602.766986 cpu  176026 22 6758 3249630 2209 0 475 0 0 0
1668151603.117115 cpu  176165 22 6758 3249630 2209 0 475 0 0 0
1668151603.467291 cpu  176303 22 6758 3249631 2209 0 475 0 0 0
1668151603.817741 cpu  176391 22 6759 3249680 2209 0 475 0 0 0
1668151604.167621 cpu  176532 22 6760 3249680 2209 0 475 0 0 0
1668151604.518037 cpu  176672 22 6760 3249680 2209 0 475 0 0 0
1668151604.868125 cpu  176771 22 6761 3249719 2209 0 475 0 0 0
1668151605.218651 cpu  176898 22 6761 3249732 2209 0 475 0 0 0
1668151605.568633 cpu  177038 22 6761 3249732 2209 0 475 0 0 0
1668151605.918985 cpu  177176 22 6761 3249733 2209 0 475 0 0 0
1668151606.269025 cpu  177277 22 6763 3249769 2209 0 475 0 0 0
1668151606.620077 cpu  177404 22 6764 3249783 2209 0 475 0 0 0
1668151606.969364 cpu  177541 22 6765 3249784 2209 0 475 0 0 0
1668151607.319973 cpu  177679 22 6768 3249784 2209 0 475 0 0 0
1668151607.670178 cpu  177770 22 6771 3249830 2209 0 475 0 0 0
1668151608.020372 cpu  177902 22 6774 3249833 2209 0 475 0 0 0
1668151608.370538 cpu  178042 22 6774 3249833 2209 0 475 0 0 0
1668151608.720875 cpu  178182 22 6774 3249833 2209 0 475 0 0 0
1668151609.070958 cpu  178264 22 6776 3249889 2209 0 475 0 0 0
1668151609.421231 cpu  178404 22 6776 3249889 2209 0 475 0 0 0
1668151609.771516 cpu  178544 22 6776 3249889 2209 0 475 0 0 0
1668151610.121701 cpu  178681 22 6778 3249889 2209 0 476 0 0 0
1668151610.471889 cpu  178770 22 6778 3249941 2209 0 476 0 0 0
1668151610.822134 cpu  178904 22 6784 3249942 2209 0 476 0 0 0
1668151611.172791 cpu  179043 22 6784 3249942 2209 0 476 0 0 0
1668151611.522612 cpu  179184 22 6784 3249942 2209 0 476 0 0 0
1668151611.872870 cpu  179273 22 6786 3249989 2209 0 477 0 0 0
1668151612.222764 cpu  179413 22 6786 3249989 2209 0 477 0 0 0
1668151612.573200 cpu  179552 22 6786 3249989 2209 0 477 0 0 0
1668151612.923251 cpu  179662 22 6788 3250017 2209 0 477 0 0 0
1668151613.273571 cpu  179784 22 6788 3250033 2209 0 477 0 0 0
1668151613.623718 cpu  179924 22 6789 3250033 2209 0 477 0 0 0
1668151613.974095 cpu  180064 22 6790 3250033 2209 0 477 0 0 0
1668151614.324051 cpu  180166 22 6791 3250069 2209 0 477 0 0 0
1668151614.674402 cpu  180296 22 6791 3250080 2209 0 477 0 0 0
1668151615.024320 cpu  180434 22 6792 3250080 2209 0 477 0 0 0
1668151615.374820 cpu  180575 22 6792 3250080 2209 0 477 0 0 0
1668151615.725119 cpu  180671 22 6793 3250121 2209 0 477 0 0 0
1668151616.075253 cpu  180811 22 6794 3250121 2209 0 477 0 0 0
1668151616.425722 cpu  180950 22 6794 3250121 2209 0 477 0 0 0
1668151616.775707 cpu  181090 22 6796 3250121 2209 0 477 0 0 0
1668151617.125956 cpu  181189 22 6797 3250162 2209 0 478 0 0 0
1668151617.476220 cpu  181328 22 6797 3250162 2209 0 478 0 0 0
1668151617.826318 cpu  181464 22 6798 3250165 2209 0 478 0 0 0
1668151618.176539 cpu  181602 22 6798 3250166 2209 0 478 0 0 0
1668151618.526749 cpu  181692 22 6800 3250213 2209 0 478 0 0 0
1668151618.877164 cpu  181830 22 6801 3250214 2209 0 478 0 0 0
1668151619.227267 cpu  181971 22 6802 3250214 2209 0 478 0 0 0
1668151619.577456 cpu  182107 22 6802 3250216 2209 0 478 0 0 0
1668151619.927668 cpu  182207 22 6803 3250256 2209 0 478 0 0 0
1668151620.277901 cpu  182347 22 6804 3250256 2209 0 478 0 0 0
1668151620.628075 cpu  182486 22 6804 3250256 2209 0 478 0 0 0
1668151620.978621 cpu  182614 22 6805 3250268 2209 0 478 0 0 0
1668151621.328839 cpu  182702 22 6806 3250316 2209 0 478 0 0 0
1668151621.679040 cpu  182842 22 6806 3250316 2209 0 478 0 0 0
1668151622.029056 cpu  182980 22 6807 3250317 2209 0 478 0 0 0
1668151622.379288 cpu  183114 22 6809 3250321 2209 0 479 0 0 0
1668151622.729534 cpu  183206 22 6810 3250365 2209 0 479 0 0 0
1668151623.079756 cpu  183345 22 6812 3250365 2209 0 479 0 0 0
1668151623.430033 cpu  183485 22 6813 3250365 2209 0 479 0 0 0
1668151623.780041 cpu  183597 22 6814 3250390 2209 0 479 0 0 0
1668151624.130353 cpu  183722 22 6815 3250405 2209 0 479 0 0 0
1668151624.480509 cpu  183860 22 6815 3250405 2209 0 479 0 0 0
1668151624.830766 cpu  184001 22 6816 3250405 2209 0 479 0 0 0
1668151625.180830 cpu  184101 22 6816 3250442 2209 0 479 0 0 0
1668151625.531199 cpu  184230 22 6817 3250451 2209 0 479 0 0 0
1668151625.881324 cpu  184365 22 6818 3250454 2209 0 479 0 0 0
1668151626.231729 cpu  184505 22 6818 3250454 2209 0 480 0 0 0
1668151626.582001 cpu  184598 22 6820 3250502 2209 0 480 0 0 0
