seconds  face rx_bytes    rx_packets rx_errs rx_drop rx_fifo rx_frame rx_compressed rx_multicast tx_bytes    tx_packets tx_errs tx_drop tx_fifo tx_colls tx_carrier tx_compressed
1668151592.610256  wlan0 2698737   22361    0    0    0     0          0      4861  7651340   23090    0    0    0     0       0          0
1668151592.960524  wlan0 2699569   22365    0    0    0     0          0      4863  7652064   23092    0    0    0     0       0          0
1668151593.310699  wlan0 2702189   22373    0    0    0     0          0      4870  7652518   23093    0    0    0     0       0          0
1668151593.661139  wlan0 2702989   22375    0    0    0     0          0      4871  7652972   23094    0    0    0     0       0          0
1668151594.011121  wlan0 2703041   22376    0    0    0     0          0      4871  7653426   23095    0    0    0     0       0          0
1668151594.361399  wlan0 2704621   22380    0    0    0     0          0      4873  7654150   23097    0    0    0     0       0          0
1668151594.711652  wlan0 2704673   22381    0    0    0     0          0      4873  7654604   23098    0    0    0     0       0          0
1668151595.062081  wlan0 2705229   22384    0    0    0     0          0      4875  7655058   23099    0    0    0     0       0          0
1668151595.412052  wlan0 2705281   22385    0    0    0     0          0      4875  7655512   23100    0    0    0     0       0          0
1668151595.762265  wlan0 2705385   22387    0    0    0     0          0      4875  7656236   23102    0    0    0     0       0          0
1668151596.112479  wlan0 2705437   22388    0    0    0     0          0      4875  7656690   23103    0    0    0     0       0          0
1668151596.462829  wlan0 2707643   22393    0    0    0     0          0      4879  7657144   23104    0    0    0     0       0          0
1668151596.812853  wlan0 2707695   22394    0    0    0     0          0      4879  7657868   23106    0    0    0     0       0          0
1668151597.163085  wlan0 2707799   22396    0    0    0     0          0      4879  7658322   23107    0    0    0     0       0          0
1668151597.513307  wlan0 2707929   22398    0    0    0     0          0      4879  7658920   23109    0    0    0     0       0          0
1668151597.863530  wlan0 2708059   22400    0    0    0     0          0      4879  7659518   23111    0    0    0     0       0          0
1668151598.213632  wlan0 2708163   22402    0    0    0     0          0      4879  7660242   23113    0    0    0     0       0          0
1668151598.563879  wlan0 2708215   22403    0    0    0     0          0      4879  7660696   23114    0    0    0     0       0          0
1668151598.914132  wlan0 2708267   22404    0    0    0     0          0      4879  7661150   23115    0    0    0     0       0          0
1668151599.264435  wlan0 2710111   22407    0    0    0     0          0      4881  7661604   23116    0    0    0     0       0          0
1668151599.614638  wlan0 2710163   22408    0    0    0     0          0      4881  7662328   23118    0    0    0     0       0          0
1668151599.964838  wlan0 2710267   22410    0    0    0     0          0      4881  7662782   23119    0    0    0     0       0          0
1668151600.315005  wlan0 2710319   22411    0    0    0     0          0      4881  7663236   23120    0    0    0     0       0          0
1668151600.665320  wlan0 2710371   22412    0    0    0     0          0      4881  7663690   23121    0    0    0     0       0          0
