seconds cpu user nice system idle iowait irq softirq steal guest guest_nice
1682631181.689260 cpu  108831 0 7169 266250 1870 0 451 0 0 0
1682631182.189353 cpu  108914 0 7174 266359 1870 0 451 0 0 0
1682631182.689514 cpu  108981 0 7185 266481 1870 0 451 0 0 0
1682631183.189717 cpu  109074 0 7190 266583 1870 0 451 0 0 0
1682631183.689852 cpu  109114 0 7198 266734 1870 0 451 0 0 0
1682631184.189939 cpu  109184 0 7200 266861 1870 0 451 0 0 0
1682631184.692730 cpu  109252 0 7207 266985 1870 0 451 0 0 0
1682631185.192730 cpu  109338 0 7214 267091 1870 0 451 0 0 0
1682631185.692806 cpu  109425 0 7220 267199 1870 0 452 0 0 0
1682631186.192985 cpu  109480 0 7230 267334 1870 0 452 0 0 0
1682631186.693128 cpu  109571 0 7236 267437 1870 0 452 0 0 0
1682631187.193546 cpu  109616 0 7241 267586 1870 0 453 0 0 0
1682631187.693500 cpu  109686 0 7247 267709 1870 0 453 0 0 0
1682631188.193582 cpu  109760 0 7255 267824 1870 0 455 0 0 0
1682631188.693690 cpu  109837 0 7262 267939 1870 0 455 0 0 0
1682631189.193774 cpu  109932 0 7264 268042 1870 0 455 0 0 0
1682631189.694017 cpu  109966 0 7273 268197 1870 0 455 0 0 0
1682631190.194053 cpu  110033 0 7274 268328 1870 0 455 0 0 0
1682631190.694128 cpu  110102 0 7282 268451 1870 0 456 0 0 0
1682631191.194241 cpu  110186 0 7292 268557 1871 0 456 0 0 0
1682631191.694319 cpu  110275 0 7300 268660 1871 0 457 0 0 0
1682631192.194484 cpu  110320 0 7308 268807 1871 0 457 0 0 0
1682631192.694649 cpu  110405 0 7317 268913 1871 0 457 0 0 0
1682631193.194869 cpu  110467 0 7322 269045 1871 0 457 0 0 0
1682631193.694895 cpu  110540 0 7327 269166 1871 0 458 0 0 0
1682631194.194987 cpu  110616 0 7329 269286 1871 0 458 0 0 0
1682631194.695093 cpu  110696 0 7331 269403 1871 0 458 0 0 0
1682631195.195182 cpu  110786 0 7337 269507 1871 0 458 0 0 0
1682631195.696656 cpu  110831 0 7345 269655 1871 0 458 0 0 0
1682631196.196788 cpu  110920 0 7352 269758 1871 0 458 0 0 0
1682631196.697195 cpu  110964 0 7355 269910 1871 0 459 0 0 0
1682631197.197101 cpu  111042 0 7363 270023 1871 0 459 0 0 0
1682631197.697175 cpu  111120 0 7373 270135 1871 0 459 0 0 0
1682631198.197245 cpu  111120 0 7375 270333 1871 0 459 0 0 0
1682631198.697364 cpu  111205 0 7381 270441 1871 0 459 0 0 0
1682631199.197433 cpu  111292 0 7390 270544 1871 0 459 0 0 0
1682631199.697505 cpu  111292 0 7390 270743 1871 0 460 0 0 0
1682631200.197585 cpu  111292 0 7392 270941 1871 0 461 0 0 0
1682631200.697704 cpu  111363 0 7401 271059 1871 0 461 0 0 0
1682631201.197810 cpu  111458 0 7409 271156 1871 0 461 0 0 0
1682631201.698095 cpu  111488 0 7417 271318 1871 0 461 0 0 0
1682631202.198097 cpu  111558 0 7419 271446 1871 0 461 0 0 0
1682631202.698172 cpu  111630 0 7426 271565 1871 0 461 0 0 0
1682631203.198315 cpu  111710 0 7435 271674 1872 0 461 0 0 0
1682631203.698373 cpu  111804 0 7441 271773 1872 0 461 0 0 0
1682631204.198502 cpu  111845 0 7449 271923 1872 0 462 0 0 0
1682631204.698760 cpu  111912 0 7457 272048 1872 0 462 0 0 0
1682631205.199097 cpu  111976 0 7459 272179 1872 0 463 0 0 0
1682631205.699010 cpu  112060 0 7466 272289 1872 0 463 0 0 0
1682631206.199092 cpu  112141 0 7474 272397 1872 0 464 0 0 0
1682631206.699238 cpu  112202 0 7481 272529 1872 0 464 0 0 0
1682631207.199443 cpu  112294 0 7485 272632 1872 0 464 0 0 0
1682631207.699646 cpu  112338 0 7491 272779 1872 0 464 0 0 0
1682631208.199676 cpu  112418 0 7496 272894 1872 0 464 0 0 0
1682631208.699745 cpu  112494 0 7504 273008 1872 0 464 0 0 0
1682631209.199860 cpu  112571 0 7510 273124 1872 0 464 0 0 0
1682631209.700129 cpu  112667 0 7516 273222 1872 0 464 0 0 0
1682631210.200142 cpu  112702 0 7526 273375 1872 0 465 0 0 0
1682631210.700234 cpu  112770 0 7528 273506 1872 0 465 0 0 0
1682631211.200559 cpu  112836 0 7537 273631 1872 0 465 0 0 0
1682631211.700444 cpu  112923 0 7540 273741 1872 0 465 0 0 0
1682631212.200526 cpu  113009 0 7543 273852 1872 0 465 0 0 0
1682631212.700636 cpu  113085 0 7544 273974 1873 0 465 0 0 0
1682631213.200711 cpu  113182 0 7548 274073 1873 0 465 0 0 0
1682631213.700895 cpu  113218 0 7555 274228 1873 0 465 0 0 0
1682631214.200941 cpu  113284 0 7558 274357 1873 0 465 0 0 0
1682631214.701026 cpu  113353 0 7563 274480 1873 0 466 0 0 0
1682631215.201133 cpu  113434 0 7570 274591 1873 0 466 0 0 0
1682631215.701221 cpu  113522 0 7578 274695 1873 0 466 0 0 0
1682631216.201390 cpu  113566 0 7586 274842 1873 0 467 0 0 0
1682631216.701626 cpu  113658 0 7591 274947 1873 0 467 0 0 0
1682631217.201824 cpu  113716 0 7597 275081 1873 0 468 0 0 0
1682631217.701841 cpu  113792 0 7600 275203 1873 0 468 0 0 0
1682631218.201910 cpu  113865 0 7609 275320 1873 0 468 0 0 0
1682631218.702042 cpu  113943 0 7616 275436 1873 0 468 0 0 0
1682631219.202122 cpu  114037 0 7620 275535 1873 0 468 0 0 0
1682631219.702350 cpu  114080 0 7627 275684 1874 0 468 0 0 0
1682631220.202695 cpu  114149 0 7636 275806 1874 0 468 0 0 0
1682631220.702817 cpu  114215 0 7640 275936 1874 0 469 0 0 0
1682631221.202822 cpu  114300 0 7645 276045 1874 0 469 0 0 0
1682631221.702811 cpu  114383 0 7648 276159 1874 0 469 0 0 0
1682631222.203030 cpu  114457 0 7648 276284 1874 0 469 0 0 0
1682631222.703021 cpu  114556 0 7649 276384 1874 0 470 0 0 0
1682631223.203153 cpu  114597 0 7652 276538 1874 0 470 0 0 0
1682631223.703357 cpu  114686 0 7652 276647 1874 0 470 0 0 0
1682631224.203568 cpu  114748 0 7654 276781 1874 0 471 0 0 0
1682631224.703560 cpu  114826 0 7654 276905 1874 0 471 0 0 0
1682631225.203638 cpu  114898 0 7656 277028 1874 0 472 0 0 0
1682631225.703754 cpu  114986 0 7658 277140 1874 0 472 0 0 0
1682631226.203832 cpu  115070 0 7661 277252 1874 0 473 0 0 0
1682631226.703961 cpu  115145 0 7662 277374 1875 0 473 0 0 0
1682631227.204030 cpu  115241 0 7664 277474 1875 0 473 0 0 0
1682631227.704163 cpu  115276 0 7676 277627 1876 0 473 0 0 0
1682631228.204267 cpu  115344 0 7677 277758 1876 0 473 0 0 0
1682631228.704358 cpu  115410 0 7686 277883 1876 0 474 0 0 0
1682631229.204440 cpu  115491 0 7695 277994 1876 0 474 0 0 0
1682631229.704528 cpu  115576 0 7703 278099 1876 0 474 0 0 0
1682631230.204657 cpu  115622 0 7710 278245 1876 0 474 0 0 0
1682631230.704852 cpu  115708 0 7715 278355 1876 0 474 0 0 0
1682631231.204981 cpu  115772 0 7720 278486 1876 0 474 0 0 0
1682631231.705042 cpu  115847 0 7724 278606 1876 0 474 0 0 0
1682631232.205106 cpu  115923 0 7732 278722 1876 0 474 0 0 0
1682631232.705218 cpu  115998 0 7742 278838 1876 0 474 0 0 0
1682631233.205303 cpu  116093 0 7748 278936 1876 0 476 0 0 0
1682631233.705430 cpu  116132 0 7756 279090 1876 0 476 0 0 0
1682631234.205690 cpu  116202 0 7760 279216 1876 0 476 0 0 0
1682631234.705913 cpu  116271 0 7764 279340 1876 0 476 0 0 0
1682631235.205841 cpu  116351 0 7772 279451 1876 0 476 0 0 0
1682631235.705925 cpu  116430 0 7782 279562 1876 0 477 0 0 0
1682631236.206165 cpu  116502 0 7789 279682 1876 0 477 0 0 0
1682631236.706197 cpu  116596 0 7794 279783 1876 0 477 0 0 0
1682631237.206432 cpu  116633 0 7802 279935 1876 0 478 0 0 0
1682631237.706493 cpu  116701 0 7804 280065 1876 0 478 0 0 0
1682631238.206564 cpu  116770 0 7813 280188 1876 0 478 0 0 0
1682631238.706697 cpu  116851 0 7821 280300 1876 0 478 0 0 0
1682631239.206775 cpu  116941 0 7828 280404 1876 0 478 0 0 0
1682631239.707095 cpu  116990 0 7836 280545 1877 0 479 0 0 0
1682631240.207313 cpu  117084 0 7839 280647 1877 0 479 0 0 0
1682631240.707395 cpu  117130 0 7843 280795 1877 0 480 0 0 0
1682631241.207477 cpu  117204 0 7851 280912 1877 0 480 0 0 0
1682631241.707560 cpu  117283 0 7859 281025 1877 0 480 0 0 0
1682631242.207722 cpu  117348 0 7868 281150 1877 0 480 0 0 0
1682631242.707900 cpu  117441 0 7872 281254 1877 0 480 0 0 0
1682631243.208131 cpu  117486 0 7880 281399 1877 0 480 0 0 0
1682631243.708184 cpu  117555 0 7882 281528 1877 0 480 0 0 0
1682631244.208255 cpu  117624 0 7892 281651 1877 0 480 0 0 0
1682631244.708496 cpu  117708 0 7900 281760 1877 0 480 0 0 0
1682631245.208541 cpu  117796 0 7907 281864 1878 0 482 0 0 0
1682631245.716592 cpu  117845 0 7915 282008 1878 0 482 0 0 0
1682631246.216810 cpu  117936 0 7922 282112 1878 0 482 0 0 0
1682631246.717086 cpu  117986 0 7927 282253 1878 0 483 0 0 0
1682631247.217002 cpu  118063 0 7933 282370 1878 0 483 0 0 0
1682631247.717047 cpu  118136 0 7942 282487 1878 0 484 0 0 0
1682631248.217178 cpu  118212 0 7951 282601 1878 0 484 0 0 0
1682631248.717262 cpu  118303 0 7959 282703 1878 0 484 0 0 0
1682631249.217395 cpu  118343 0 7967 282854 1878 0 484 0 0 0
